,fname,labels,mids,split
11943,359649,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11944,359655,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11945,359657,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11946,359659,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11947,359663,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11948,359664,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11949,359666,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11950,187091,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11951,23801,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",val
11952,359673,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11953,187092,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11954,359677,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11955,187093,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11956,359680,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11957,359681,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11958,359683,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11959,187094,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11960,359685,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11961,187095,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11962,359690,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11963,359691,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11964,187096,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11965,359699,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11966,187097,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11967,359700,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11968,359702,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11969,359703,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11970,187098,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11971,359706,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11972,359709,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11973,187099,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11974,359718,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11975,359722,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11976,359724,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11977,359726,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11978,359735,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11979,359736,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11980,359737,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11981,359739,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11982,359741,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11983,359743,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11984,359744,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11985,359747,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11986,359749,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11987,359751,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11988,359762,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11989,359768,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11990,359770,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11991,359772,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11992,359775,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11993,359776,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11994,359783,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11995,359787,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11996,359788,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11997,359789,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11998,359795,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
11999,359799,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12000,359800,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12001,359801,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12002,359803,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12003,359804,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12004,359807,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12005,359814,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12006,359816,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12007,359820,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12008,359824,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12009,359825,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12010,359826,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12011,359831,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12012,359832,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12013,359833,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12014,359851,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12015,359853,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12016,359859,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12017,359860,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12018,359862,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12019,359863,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12020,359873,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12021,359874,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12022,359876,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12023,359880,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12024,359882,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12025,359883,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12026,359884,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12027,359894,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12028,359898,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12029,359901,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12030,359908,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12031,359919,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12032,359921,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12033,359930,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12034,359936,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12035,359939,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12036,359941,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12037,359949,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12038,359951,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12039,359953,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12040,359954,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12041,359955,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12042,359956,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12043,359957,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12044,359958,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12045,359967,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12046,359968,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12047,359969,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12048,359970,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12049,359979,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12050,359981,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12051,359991,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12052,359994,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12053,354863,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12054,360001,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12055,360009,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12056,360015,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12057,360021,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12058,360025,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12059,360028,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12060,360030,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12061,360031,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12062,360032,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12063,354870,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12064,360034,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12065,360036,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12066,360039,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12067,360045,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12068,360047,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12069,360049,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12070,360052,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12071,360054,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12072,360059,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12073,360060,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12074,360063,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12075,360066,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12076,360067,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
12077,360070,"['Wind instrument and woodwind instrument', 'Musical instrument', 'Music']","/m/085jw,/m/04szw,/m/04rlf",train
